frequency_hz,azimuth_deg,phase_velocity_fraction_c,azimuth_mean_fraction_c,relative_deviation_from_azimuth_mean,bannister_fraction_c
50.862630208333,0.000000,0.770582312808,0.770618420242,-4.685514078886e-05,0.780880649359
50.862630208333,30.000000,0.770654233157,0.770618420242,4.647295521192e-05,0.780880649359
50.862630208333,60.000000,0.770667121675,0.770618420242,6.319785765786e-05,0.780880649359
50.862630208333,90.000000,0.770599879891,0.770618420242,-2.405905515673e-05,0.780880649359
50.862630208333,120.000000,0.770667121675,0.770618420242,6.319785765786e-05,0.780880649359
50.862630208333,150.000000,0.770654233158,0.770618420242,4.647295521220e-05,0.780880649359
50.862630208333,180.000000,0.770582312808,0.770618420242,-4.685514078901e-05,0.780880649359
50.862630208333,210.000000,0.770692327728,0.770618420242,9.590672107918e-05,0.780880649359
50.862630208333,240.000000,0.770583548921,0.770618420242,-4.525108644275e-05,0.780880649359
50.862630208333,270.000000,0.770462074435,0.770618420242,-2.028835582801e-04,0.780880649359
50.862630208333,300.000000,0.770583548921,0.770618420242,-4.525108644246e-05,0.780880649359
50.862630208333,330.000000,0.770692327728,0.770618420242,9.590672107976e-05,0.780880649359
61.035156250000,0.000000,0.778026260550,0.778060473478,-4.397206911390e-05,0.788802592412
61.035156250000,30.000000,0.778109485482,0.778060473478,6.299253735136e-05,0.788802592412
61.035156250000,60.000000,0.778088188704,0.778060473478,3.562091431996e-05,0.788802592412
61.035156250000,90.000000,0.778101693002,0.778060473478,5.297727515010e-05,0.788802592412
61.035156250000,120.000000,0.778088188704,0.778060473478,3.562091431967e-05,0.788802592412
61.035156250000,150.000000,0.778109485482,0.778060473478,6.299253735193e-05,0.788802592412
61.035156250000,180.000000,0.778026260550,0.778060473478,-4.397206911404e-05,0.788802592412
61.035156250000,210.000000,0.778152003690,0.778060473478,1.176389431972e-04,0.788802592412
61.035156250000,240.000000,0.778000545383,0.778060473478,-7.702241353037e-05,0.788802592412
61.035156250000,270.000000,0.777871021122,0.778060473478,-2.434930995975e-04,0.788802592412
61.035156250000,300.000000,0.778000545383,0.778060473478,-7.702241352994e-05,0.788802592412
61.035156250000,330.000000,0.778152003690,0.778060473478,1.176389431976e-04,0.788802592412
71.207682291667,0.000000,0.784860348348,0.784859697944,8.286881925110e-07,0.795531989764
71.207682291667,30.000000,0.784945037063,0.784859697944,1.087316868993e-04,0.795531989764
71.207682291667,60.000000,0.784851231918,0.784859697944,-1.078667394981e-05,0.795531989764
71.207682291667,90.000000,0.784883440670,0.784859697944,3.025091746270e-05,0.795531989764
71.207682291667,120.000000,0.784851231918,0.784859697944,-1.078667394981e-05,0.795531989764
71.207682291667,150.000000,0.784945037063,0.784859697944,1.087316868994e-04,0.795531989764
71.207682291667,180.000000,0.784860348348,0.784859697944,8.286881922281e-07,0.795531989764
71.207682291667,210.000000,0.784920513561,0.784859697944,7.748597317474e-05,0.795531989764
71.207682291667,240.000000,0.784770254602,0.784859697944,-1.139609312037e-04,0.795531989764
71.207682291667,270.000000,0.784738163673,0.784859697944,-1.548484036912e-04,0.795531989764
71.207682291667,300.000000,0.784770254602,0.784859697944,-1.139609312034e-04,0.795531989764
71.207682291667,330.000000,0.784920513561,0.784859697944,7.748597317531e-05,0.795531989764
81.380208333333,0.000000,0.790610639867,0.790626413491,-1.995079368627e-05,0.801385337164
81.380208333333,30.000000,0.790676363056,0.790626413491,6.317720159178e-05,0.801385337164
81.380208333333,60.000000,0.790601244678,0.790626413491,-3.183401467585e-05,0.801385337164
81.380208333333,90.000000,0.790712039069,0.790626413491,1.083009329052e-04,0.801385337164
81.380208333333,120.000000,0.790601244678,0.790626413491,-3.183401467585e-05,0.801385337164
81.380208333333,150.000000,0.790676363056,0.790626413491,6.317720159206e-05,0.801385337164
81.380208333333,180.000000,0.790610639867,0.790626413491,-1.995079368669e-05,0.801385337164
81.380208333333,210.000000,0.790699258506,0.790626413491,9.213582198703e-05,0.801385337164
81.380208333333,240.000000,0.790522182768,0.790626413491,-1.318330906972e-04,0.801385337164
81.380208333333,270.000000,0.790585545077,0.790626413491,-5.169118194466e-05,0.801385337164
81.380208333333,300.000000,0.790522182768,0.790626413491,-1.318330906969e-04,0.801385337164
81.380208333333,330.000000,0.790699258506,0.790626413491,9.213582198759e-05,0.801385337164
91.552734375000,0.000000,0.795032513438,0.795093803440,-7.708524716206e-05,0.806567416068
91.552734375000,30.000000,0.795112530321,0.795093803440,2.355304509070e-05,0.806567416068
91.552734375000,60.000000,0.795134882661,0.795093803440,5.166587895366e-05,0.806567416068
91.552734375000,90.000000,0.795235019054,0.795093803440,1.776087459310e-04,0.806567416068
91.552734375000,120.000000,0.795134882661,0.795093803440,5.166587895366e-05,0.806567416068
91.552734375000,150.000000,0.795112530321,0.795093803440,2.355304509070e-05,0.806567416068
91.552734375000,180.000000,0.795032513438,0.795093803440,-7.708524716234e-05,0.806567416068
91.552734375000,210.000000,0.795165623928,0.795093803440,9.032957739923e-05,0.806567416068
91.552734375000,240.000000,0.794988860249,0.795093803440,-1.319884401207e-04,0.806567416068
91.552734375000,270.000000,0.795021801038,0.795093803440,-9.055837425213e-05,0.806567416068
91.552734375000,300.000000,0.794988860249,0.795093803440,-1.319884401203e-04,0.806567416068
91.552734375000,330.000000,0.795165623928,0.795093803440,9.032957739993e-05,0.806567416068
101.725260416667,0.000000,0.798904857365,0.798999226685,-1.181094010240e-04,0.811218439767
101.725260416667,30.000000,0.799013903640,0.798999226685,1.836917296769e-05,0.811218439767
101.725260416667,60.000000,0.799077738875,0.798999226685,9.826316140145e-05,0.811218439767
101.725260416667,90.000000,0.799078782475,0.798999226685,9.956929626390e-05,0.811218439767
101.725260416667,120.000000,0.799077738875,0.798999226685,9.826316140131e-05,0.811218439767
101.725260416667,150.000000,0.799013903640,0.798999226685,1.836917296782e-05,0.811218439767
101.725260416667,180.000000,0.798904857365,0.798999226685,-1.181094010242e-04,0.811218439767
101.725260416667,210.000000,0.799088749396,0.798999226685,1.120435525310e-04,0.811218439767
101.725260416667,240.000000,0.798938764485,0.798999226685,-7.567241280235e-05,0.811218439767
101.725260416667,270.000000,0.798863910219,0.798999226685,-1.693574424127e-04,0.811218439767
101.725260416667,300.000000,0.798938764485,0.798999226685,-7.567241280221e-05,0.811218439767
101.725260416667,330.000000,0.799088749396,0.798999226685,1.120435525317e-04,0.811218439767
111.897786458333,0.000000,0.802338208575,0.802437134351,-1.232816535722e-04,0.815438670079
111.897786458333,30.000000,0.802427595653,0.802437134351,-1.188716030716e-05,0.815438670079
111.897786458333,60.000000,0.802518964523,0.802437134351,1.019770498998e-04,0.815438670079
111.897786458333,90.000000,0.802478954994,0.802437134351,5.211703259457e-05,0.815438670079
111.897786458333,120.000000,0.802518964523,0.802437134351,1.019770498995e-04,0.815438670079
111.897786458333,150.000000,0.802427595653,0.802437134351,-1.188716030688e-05,0.815438670079
