frequency_hz,azimuth_deg,attenuation_db_per_mm,beta_rad_per_m,phase_velocity_fraction_c,amplitude_residual_rms,phase_residual_rms_rad,complex_residual_rms,bannister_attenuation_db_per_mm,bannister_phase_velocity_fraction_c
457.763671875,60,9.01952286951,1.12731828705e-05,0.851047768805,0.162515192208,0.101075979879,0.195671134749,7.99958538611,0.879394229348
467.936197917,60,8.7587076398,1.14272296395e-05,0.858232294205,0.0604031403328,0.180110338419,0.191616328227,8.16514928212,0.880417641049
478.108723958,60,8.47303923455,1.17167385243e-05,0.855222455446,0.173818447383,0.0751687081859,0.187927262662,8.33049408167,0.881419868455
488.28125,60,8.60577479415,1.20292474451e-05,0.850728054102,0.135167021243,0.19609454606,0.23859189816,8.49562516943,0.88240178928
498.453776042,60,9.63074802633,1.2409567115e-05,0.841835863818,0.170339150497,0.414922559868,0.452616362665,8.66054768812,0.883364227476
50.8626302083,90,1.01502931343,1.38364559948e-06,0.770429872834,0.00257648066834,0.00202416875551,0.00327462435968,1.04971343976,0.780880649359
61.03515625,90,1.20482098447,1.64299087021e-06,0.778581492508,0.0012643005611,0.00227459644315,0.00260301138435,1.24068118385,0.788802592412
71.2076822917,90,1.38958088102,1.90004174122e-06,0.785457830838,0.00217253015674,0.00115015527466,0.00245901344165,1.42930087024,0.795531989764
81.3802083333,90,1.57068207629,2.15526146355e-06,0.79136711441,0.00111271677681,0.00227444723214,0.00253193655559,1.6159621862,0.801385337164
91.552734375,90,1.74596585713,2.40944941386e-06,0.796365931081,0.0011366446623,0.00150341593493,0.00188492931447,1.80094920858,0.806567416068
101.725260417,90,1.92308290823,2.66279473888e-06,0.800663969842,0.00049631638733,0.000906125958709,0.00103310003973,1.98447766524,0.811218439767
111.897786458,90,2.10251654623,2.91499973997e-06,0.804529810073,0.0018289634611,0.000568374609422,0.00191657131737,2.16671660863,0.815438670079
122.0703125,90,2.28050585221,3.16554735282e-06,0.808202905426,0.00134457710645,0.00133645700883,0.00189692833134,2.34780185858,0.819302308791
132.242838542,90,2.44956531609,3.41574273368e-06,0.811420872284,0.0013457943634,0.000836182182347,0.00158450264498,2.52784477021,0.822865826849
142.415364583,90,2.62421656627,3.66602989955e-06,0.814179210452,0.00166636538513,0.000723015799579,0.00181757153139,2.70693818925,0.826173208048
152.587890625,90,2.80394488296,3.91524618768e-06,0.816808332469,0.00177369425008,0.000476881371586,0.00183839840745,2.88516063429,0.829259385378
162.760416667,90,2.98255107008,4.16325122016e-06,0.81936109786,0.00273467982808,0.000561143633448,0.00279364317231,3.06257931757,0.832152569967
172.932942708,90,3.15465971298,4.41094405433e-06,0.821684978641,0.00272208700729,0.00206793906613,0.003419785599,3.23925237921,0.834875875287
183.10546875,90,3.33032671906,4.65891983862e-06,0.8237117153,0.00209708297856,0.00121688967094,0.00242457190246,3.41523057435,0.837448478134
193.277994792,90,3.51169521609,4.90626812222e-06,0.82563918878,0.00280674681981,0.00133293702665,0.00311031092606,3.59055856996,0.839886466501
203.450520833,90,3.69526357234,5.15273462358e-06,0.827523232714,0.00442617116629,0.000931507433035,0.00452443519864,3.7652759576,0.842203470552
213.623046875,90,3.87536676445,5.39838019624e-06,0.829361369691,0.00317562775717,0.0029917906136,0.00436493313218,3.93941805539,0.844411140122
223.795572917,90,4.05026870149,5.64423671408e-06,0.831008444884,0.00372572356631,0.00131557563422,0.00395530619813,4.1130165511,0.846519511465
233.968098958,90,4.23229547534,5.89082959555e-06,0.83241395383,0.00314548910472,0.00124243269788,0.00338172143847,4.28610002351,0.848537292766
244.140625,90,4.42741967864,6.13611270167e-06,0.833884477747,0.00515017888699,0.00158644103904,0.00539421606484,4.45869436957,0.85047208909
254.313151042,90,4.6120744207,6.37946321908e-06,0.835494983392,0.00530868258716,0.00308373844984,0.00615233508794,4.63082315738,0.852330581578
264.485677083,90,4.78016498685,6.62407089557e-06,0.83682828646,0.00328282955394,0.00224723852483,0.00397629478209,4.80250792058,0.854118671629
274.658203125,90,4.96440302542,6.87096624186e-06,0.837787594197,0.00462443842097,0.00208778388938,0.00507514428618,4.97376840545,0.855841597977
284.830729167,90,5.17449097848,7.11540368069e-06,0.838970060747,0.00630938649343,0.00184626892214,0.00659407236858,5.14462278011,0.857504032558
295.003255208,90,5.36093927357,7.35675682595e-06,0.840426180334,0.008012277645,0.00173042993712,0.00820204115064,5.31508781254,0.859110159626
305.17578125,90,5.52295420906,7.60095390447e-06,0.84147483328,0.00558341740943,0.00696593043984,0.00892520972926,5.48517902309,0.860663741506
315.348307292,90,5.7090681921,7.84829081754e-06,0.842121164192,0.00811653260597,0.00192234260733,0.00832773784695,5.65491081585,0.862168173618
325.520833333,90,5.93049827088,8.09334727982e-06,0.842965456065,0.00927268634365,0.010222704119,0.0138127391048,5.82429659239,0.863626530797
335.693359375,90,6.13733046666,8.33339996244e-06,0.844266757049,0.0180647175987,0.0057466340755,0.0189824816235,5.99334885069,0.865041606521
345.865885417,90,6.29275356001,8.57478182938e-06,0.845364125452,0.00818146998874,0.0150157746962,0.0170768810918,6.16207927169,0.866415946307
356.038411458,90,6.45070659617,8.82340732657e-06,0.845706544717,0.0137590136869,0.00738049540239,0.0155676868428,6.3304987951,0.867751876285
366.2109375,90,6.69279726243,9.07416445944e-06,0.845831452332,0.0162925234315,0.0159543334274,0.0228175488746,6.49861768636,0.869051527772
